pair_id,model,cosine_score,label,pair_type
pair_0740,all-minilm_latest,0.867515,duplicate,D2
pair_4063,all-minilm_latest,0.14445,not_duplicate,D4
pair_0992,all-minilm_latest,0.969984,duplicate,D2
pair_0375,all-minilm_latest,0.869483,duplicate,D2
pair_0177,all-minilm_latest,0.712676,duplicate,D2
pair_1490,all-minilm_latest,0.928772,duplicate,D2
pair_1226,all-minilm_latest,0.780032,duplicate,D2
pair_2115,all-minilm_latest,0.967878,duplicate,D2
pair_2773,all-minilm_latest,0.239743,not_duplicate,D3
pair_0927,all-minilm_latest,0.814451,duplicate,D2
pair_1340,all-minilm_latest,0.676772,duplicate,D2
pair_3807,all-minilm_latest,0.220447,not_duplicate,D4
pair_3069,all-minilm_latest,0.480197,not_duplicate,D3
pair_2993,all-minilm_latest,0.581737,not_duplicate,D3
pair_4443,all-minilm_latest,0.04334,not_duplicate,D4
pair_1776,all-minilm_latest,0.972628,duplicate,D2
pair_0009,all-minilm_latest,0.708607,duplicate,D2
pair_0867,all-minilm_latest,0.8706,duplicate,D2
pair_2278,all-minilm_latest,0.941987,duplicate,D2
pair_0791,all-minilm_latest,0.824723,duplicate,D2
pair_1349,all-minilm_latest,0.689358,duplicate,D2
pair_1347,all-minilm_latest,0.821915,duplicate,D2
pair_4226,all-minilm_latest,0.377705,not_duplicate,D4
pair_1648,all-minilm_latest,0.965838,duplicate,D2
pair_0591,all-minilm_latest,0.92083,duplicate,D2
pair_3811,all-minilm_latest,0.255393,not_duplicate,D4
pair_3574,all-minilm_latest,0.175415,not_duplicate,D4
pair_3175,all-minilm_latest,0.445995,not_duplicate,D4
pair_3453,all-minilm_latest,0.554811,not_duplicate,D4
pair_4141,all-minilm_latest,0.261751,not_duplicate,D4
pair_4293,all-minilm_latest,0.175488,not_duplicate,D4
pair_1997,all-minilm_latest,0.859768,duplicate,D2
pair_1151,all-minilm_latest,0.770733,duplicate,D2
pair_2711,all-minilm_latest,0.477966,not_duplicate,D3
pair_2975,all-minilm_latest,0.290225,not_duplicate,D3
pair_0034,all-minilm_latest,0.746985,duplicate,D2
pair_2901,all-minilm_latest,0.202977,not_duplicate,D3
pair_3113,all-minilm_latest,0.348882,not_duplicate,D4
pair_0364,all-minilm_latest,0.729974,duplicate,D2
pair_0716,all-minilm_latest,0.808154,duplicate,D2
pair_4136,all-minilm_latest,0.07691,not_duplicate,D4
pair_1040,all-minilm_latest,0.860019,duplicate,D2
pair_0550,all-minilm_latest,0.89279,duplicate,D2
pair_2822,all-minilm_latest,0.711353,not_duplicate,D3
pair_3041,all-minilm_latest,0.309079,not_duplicate,D3
pair_1605,all-minilm_latest,0.764226,duplicate,D2
pair_0291,all-minilm_latest,0.937225,duplicate,D2
pair_3916,all-minilm_latest,0.222506,not_duplicate,D4
pair_4357,all-minilm_latest,0.179162,not_duplicate,D4
pair_4377,all-minilm_latest,0.269344,not_duplicate,D4
pair_4312,all-minilm_latest,0.086819,not_duplicate,D4
pair_3260,all-minilm_latest,0.249489,not_duplicate,D4
pair_0211,all-minilm_latest,0.845692,duplicate,D2
pair_1756,all-minilm_latest,0.970874,duplicate,D2
pair_4134,all-minilm_latest,0.266754,not_duplicate,D4
pair_0209,all-minilm_latest,0.788793,duplicate,D2
pair_3555,all-minilm_latest,0.252195,not_duplicate,D4
pair_3981,all-minilm_latest,0.143565,not_duplicate,D4
pair_2069,all-minilm_latest,0.959882,duplicate,D2
pair_1055,all-minilm_latest,0.784443,duplicate,D2
pair_2595,all-minilm_latest,0.617934,not_duplicate,D3
pair_1638,all-minilm_latest,0.964649,duplicate,D2
pair_0888,all-minilm_latest,0.81699,duplicate,D2
pair_4459,all-minilm_latest,0.162913,not_duplicate,D4
pair_4149,all-minilm_latest,0.476064,not_duplicate,D4
pair_3514,all-minilm_latest,0.097612,not_duplicate,D4
pair_3115,all-minilm_latest,0.173903,not_duplicate,D4
pair_2985,all-minilm_latest,0.486554,not_duplicate,D3
pair_2274,all-minilm_latest,0.949872,duplicate,D2
pair_2136,all-minilm_latest,0.951289,duplicate,D2
pair_2112,all-minilm_latest,0.898898,duplicate,D2
pair_3744,all-minilm_latest,0.209793,not_duplicate,D4
pair_1022,all-minilm_latest,0.920761,duplicate,D2
pair_3194,all-minilm_latest,0.498234,not_duplicate,D4
pair_3351,all-minilm_latest,0.357446,not_duplicate,D4
pair_2802,all-minilm_latest,0.331199,not_duplicate,D3
pair_1046,all-minilm_latest,0.822239,duplicate,D2
pair_0195,all-minilm_latest,0.898937,duplicate,D2
pair_3287,all-minilm_latest,0.299148,not_duplicate,D4
pair_0007,all-minilm_latest,0.972789,duplicate,D1
pair_1195,all-minilm_latest,0.5736,duplicate,D2
pair_2022,all-minilm_latest,0.83132,duplicate,D2
pair_0838,all-minilm_latest,0.548037,duplicate,D2
pair_4314,all-minilm_latest,0.296681,not_duplicate,D4
pair_1554,all-minilm_latest,0.9069,duplicate,D2
pair_4093,all-minilm_latest,0.29297,not_duplicate,D4
pair_0694,all-minilm_latest,0.892895,duplicate,D2
pair_1733,all-minilm_latest,0.914311,duplicate,D2
pair_2454,all-minilm_latest,0.920636,duplicate,D2
pair_3484,all-minilm_latest,0.293988,not_duplicate,D4
pair_0109,all-minilm_latest,0.789282,duplicate,D2
pair_3315,all-minilm_latest,0.276039,not_duplicate,D4
pair_0189,all-minilm_latest,0.888684,duplicate,D2
pair_1644,all-minilm_latest,0.935122,duplicate,D2
pair_0510,all-minilm_latest,0.759936,duplicate,D2
pair_3078,all-minilm_latest,0.307859,not_duplicate,D4
pair_1477,all-minilm_latest,0.952918,duplicate,D2
pair_4181,all-minilm_latest,0.260737,not_duplicate,D4
pair_2418,all-minilm_latest,0.937405,duplicate,D2
pair_3939,all-minilm_latest,0.251593,not_duplicate,D4
pair_0354,all-minilm_latest,0.811414,duplicate,D2
pair_3695,all-minilm_latest,0.101165,not_duplicate,D4
pair_2380,all-minilm_latest,0.910478,duplicate,D2
pair_2330,all-minilm_latest,0.907972,duplicate,D2
pair_2436,all-minilm_latest,0.971395,duplicate,D2
pair_2579,all-minilm_latest,0.455214,not_duplicate,D3
pair_0926,all-minilm_latest,0.714679,duplicate,D2
pair_1998,all-minilm_latest,0.88378,duplicate,D2
pair_4244,all-minilm_latest,0.011409,not_duplicate,D4
pair_2627,all-minilm_latest,0.606887,not_duplicate,D3
pair_0277,all-minilm_latest,0.743663,duplicate,D2
pair_1060,all-minilm_latest,0.745936,duplicate,D2
pair_0765,all-minilm_latest,0.641309,duplicate,D2
pair_4208,all-minilm_latest,0.476495,not_duplicate,D4
pair_3890,all-minilm_latest,0.182329,not_duplicate,D4
pair_0686,all-minilm_latest,0.883605,duplicate,D2
pair_1438,all-minilm_latest,0.922526,duplicate,D2
pair_1821,all-minilm_latest,0.946647,duplicate,D2
pair_1371,all-minilm_latest,0.876349,duplicate,D2
pair_1147,all-minilm_latest,0.926612,duplicate,D2
pair_3360,all-minilm_latest,0.069568,not_duplicate,D4
pair_3990,all-minilm_latest,0.284658,not_duplicate,D4
pair_0958,all-minilm_latest,0.856169,duplicate,D2
pair_1840,all-minilm_latest,0.945262,duplicate,D2
pair_4216,all-minilm_latest,0.254891,not_duplicate,D4
pair_1799,all-minilm_latest,0.937832,duplicate,D2
pair_1326,all-minilm_latest,0.919044,duplicate,D2
pair_0382,all-minilm_latest,0.935141,duplicate,D2
pair_4197,all-minilm_latest,0.517624,not_duplicate,D4
pair_2167,all-minilm_latest,0.93835,duplicate,D2
pair_0851,all-minilm_latest,0.807878,duplicate,D2
pair_0412,all-minilm_latest,0.860816,duplicate,D2
pair_3219,all-minilm_latest,0.162453,not_duplicate,D4
pair_3808,all-minilm_latest,0.419516,not_duplicate,D4
pair_0792,all-minilm_latest,0.729029,duplicate,D2
pair_3047,all-minilm_latest,0.301221,not_duplicate,D3
pair_1994,all-minilm_latest,0.920401,duplicate,D2
pair_2871,all-minilm_latest,0.440498,not_duplicate,D3
pair_1824,all-minilm_latest,0.950271,duplicate,D2
pair_3721,all-minilm_latest,0.21623,not_duplicate,D4
pair_2158,all-minilm_latest,0.942018,duplicate,D2
pair_0458,all-minilm_latest,0.754137,duplicate,D2
pair_3083,all-minilm_latest,0.198601,not_duplicate,D4
pair_0610,all-minilm_latest,0.828907,duplicate,D2
pair_4350,all-minilm_latest,0.122088,not_duplicate,D4
pair_2105,all-minilm_latest,0.923659,duplicate,D2
pair_1556,all-minilm_latest,0.937829,duplicate,D2
pair_2833,all-minilm_latest,0.315515,not_duplicate,D3
pair_3924,all-minilm_latest,0.224226,not_duplicate,D4
pair_3986,all-minilm_latest,0.207175,not_duplicate,D4
pair_3878,all-minilm_latest,0.352304,not_duplicate,D4
pair_1723,all-minilm_latest,0.884896,duplicate,D2
pair_2251,all-minilm_latest,0.926147,duplicate,D2
pair_1020,all-minilm_latest,0.874373,duplicate,D2
pair_1973,all-minilm_latest,0.943261,duplicate,D2
pair_2439,all-minilm_latest,0.920669,duplicate,D2
pair_3088,all-minilm_latest,0.155721,not_duplicate,D4
pair_1407,all-minilm_latest,0.910422,duplicate,D2
pair_3008,all-minilm_latest,0.436856,not_duplicate,D3
pair_4018,all-minilm_latest,0.194776,not_duplicate,D4
pair_1253,all-minilm_latest,0.949777,duplicate,D2
pair_0983,all-minilm_latest,0.846894,duplicate,D2
pair_1220,all-minilm_latest,0.779355,duplicate,D2
pair_0245,all-minilm_latest,0.837596,duplicate,D2
pair_1576,all-minilm_latest,0.854039,duplicate,D2
pair_0638,all-minilm_latest,0.897849,duplicate,D2
pair_2507,all-minilm_latest,0.46191,not_duplicate,D3
pair_2704,all-minilm_latest,0.6099,not_duplicate,D3
pair_1964,all-minilm_latest,0.915707,duplicate,D2
pair_4413,all-minilm_latest,0.242893,not_duplicate,D4
pair_4369,all-minilm_latest,0.137486,not_duplicate,D4
pair_3092,all-minilm_latest,0.413773,not_duplicate,D4
pair_2815,all-minilm_latest,0.193923,not_duplicate,D3
pair_1732,all-minilm_latest,0.92204,duplicate,D2
pair_2777,all-minilm_latest,0.436802,not_duplicate,D3
pair_1186,all-minilm_latest,0.878124,duplicate,D2
pair_3804,all-minilm_latest,0.106213,not_duplicate,D4
pair_3839,all-minilm_latest,0.176184,not_duplicate,D4
pair_1880,all-minilm_latest,0.943168,duplicate,D2
pair_1348,all-minilm_latest,0.775952,duplicate,D2
pair_1782,all-minilm_latest,0.932201,duplicate,D2
pair_1072,all-minilm_latest,0.774904,duplicate,D2
pair_2088,all-minilm_latest,0.890114,duplicate,D2
pair_3802,all-minilm_latest,0.299075,not_duplicate,D4
pair_0337,all-minilm_latest,0.786483,duplicate,D2
pair_1965,all-minilm_latest,0.924103,duplicate,D2
pair_4120,all-minilm_latest,0.211621,not_duplicate,D4
pair_3760,all-minilm_latest,0.187684,not_duplicate,D4
pair_3699,all-minilm_latest,0.227422,not_duplicate,D4
pair_1265,all-minilm_latest,0.915056,duplicate,D2
pair_3122,all-minilm_latest,0.326975,not_duplicate,D4
pair_4338,all-minilm_latest,0.094529,not_duplicate,D4
pair_0051,all-minilm_latest,0.669417,duplicate,D2
pair_1953,all-minilm_latest,0.932354,duplicate,D2
pair_1752,all-minilm_latest,0.888092,duplicate,D2
pair_1019,all-minilm_latest,0.743299,duplicate,D2
pair_2649,all-minilm_latest,0.440897,not_duplicate,D3
pair_0470,all-minilm_latest,0.930541,duplicate,D2
pair_0178,all-minilm_latest,0.555854,duplicate,D2
pair_3894,all-minilm_latest,0.185529,not_duplicate,D4
pair_3646,all-minilm_latest,0.408683,not_duplicate,D4
pair_2640,all-minilm_latest,0.224251,not_duplicate,D3
pair_3369,all-minilm_latest,0.218071,not_duplicate,D4
pair_2130,all-minilm_latest,0.862363,duplicate,D2
pair_1393,all-minilm_latest,0.932767,duplicate,D2
pair_1310,all-minilm_latest,0.82724,duplicate,D2
pair_1535,all-minilm_latest,0.958184,duplicate,D2
pair_2169,all-minilm_latest,0.905444,duplicate,D2
pair_0015,all-minilm_latest,0.809575,duplicate,D2
pair_2229,all-minilm_latest,0.967813,duplicate,D2
pair_2551,all-minilm_latest,0.160943,not_duplicate,D3
pair_0559,all-minilm_latest,0.879095,duplicate,D2
pair_3282,all-minilm_latest,0.234511,not_duplicate,D4
pair_1017,all-minilm_latest,0.831305,duplicate,D2
pair_0464,all-minilm_latest,0.88571,duplicate,D2
pair_1847,all-minilm_latest,0.939069,duplicate,D2
pair_1591,all-minilm_latest,0.939238,duplicate,D2
pair_3610,all-minilm_latest,0.248919,not_duplicate,D4
pair_4249,all-minilm_latest,0.062866,not_duplicate,D4
pair_0225,all-minilm_latest,0.894364,duplicate,D2
pair_2731,all-minilm_latest,0.514853,not_duplicate,D3
pair_1683,all-minilm_latest,0.75628,duplicate,D2
pair_3479,all-minilm_latest,0.143803,not_duplicate,D4
pair_0484,all-minilm_latest,0.62409,duplicate,D2
pair_1750,all-minilm_latest,0.949371,duplicate,D2
pair_1713,all-minilm_latest,0.902336,duplicate,D2
pair_2513,all-minilm_latest,0.378378,not_duplicate,D3
pair_2754,all-minilm_latest,0.616469,not_duplicate,D3
pair_0593,all-minilm_latest,0.834559,duplicate,D2
pair_0049,all-minilm_latest,0.567307,duplicate,D2
pair_4130,all-minilm_latest,0.232987,not_duplicate,D4
pair_4200,all-minilm_latest,0.164458,not_duplicate,D4
pair_2594,all-minilm_latest,0.52837,not_duplicate,D3
pair_0093,all-minilm_latest,0.88388,duplicate,D2
pair_3663,all-minilm_latest,0.182212,not_duplicate,D4
pair_1375,all-minilm_latest,0.915089,duplicate,D2
pair_1945,all-minilm_latest,0.898141,duplicate,D2
pair_1193,all-minilm_latest,0.817664,duplicate,D2
pair_3930,all-minilm_latest,0.275138,not_duplicate,D4
pair_0035,all-minilm_latest,0.698891,duplicate,D2
pair_4292,all-minilm_latest,0.674317,not_duplicate,D4
pair_0500,all-minilm_latest,0.668292,duplicate,D2
pair_3362,all-minilm_latest,0.177233,not_duplicate,D4
pair_3586,all-minilm_latest,0.174244,not_duplicate,D4
pair_1014,all-minilm_latest,0.871161,duplicate,D2
pair_1470,all-minilm_latest,0.863889,duplicate,D2
pair_3914,all-minilm_latest,0.104913,not_duplicate,D4
pair_2091,all-minilm_latest,0.941968,duplicate,D2
pair_1431,all-minilm_latest,0.900025,duplicate,D2
pair_0167,all-minilm_latest,0.662219,duplicate,D2
pair_0002,all-minilm_latest,0.963141,duplicate,D1
pair_2013,all-minilm_latest,0.888986,duplicate,D2
